Match Day,Match Date (UTC),Match Time(New York),Match Time(London),Match Time(Moscow),Match Time(Dubai),Match Time(Shanghai),Fixture,Stadium,Home Team,Home Goal,Away Goal,Away Team,Win %,Draw %,Loss %,Projected Home Goal,Projected Away Goal,Last Update Time,Stage,Status,Match Time(Chicago),Match Time(Albuqerque),Match Time(San Francisco),Result
37,2026-05-17,2026-05-17 14:00:00,2026-05-17 19:00:00,2026-05-17 21:00:00,2026-05-17 22:00:00,2026-05-18 02:00:00,Elche CF vs Getafe CF,Martínez Valero,Elche CF,0.0,1.0,Getafe CF,0.0,0.0,0.0,0.0,0.0,2025-09-20 08:15:55,REGULAR_SEASON,SCHEDULED,2026-05-17 13:00:00,2026-05-17 12:00:00,2026-05-17 11:00:00,A
37,2026-05-17,2026-05-17 14:00:00,2026-05-17 19:00:00,2026-05-17 21:00:00,2026-05-17 22:00:00,2026-05-18 02:00:00,FC Barcelona vs Real Betis,Spotify Camp Nou,FC Barcelona,2.0,0.0,Real Betis,0.0,0.0,0.0,0.0,0.0,2025-09-20 08:15:55,REGULAR_SEASON,SCHEDULED,2026-05-17 13:00:00,2026-05-17 12:00:00,2026-05-17 11:00:00,H
37,2026-05-17,2026-05-17 14:00:00,2026-05-17 19:00:00,2026-05-17 21:00:00,2026-05-17 22:00:00,2026-05-18 02:00:00,Levante UD vs RCD Mallorca,Ciutat de Valencia,Levante UD,1.0,0.0,RCD Mallorca,0.0,0.0,0.0,0.0,0.0,2025-09-20 08:15:55,REGULAR_SEASON,SCHEDULED,2026-05-17 13:00:00,2026-05-17 12:00:00,2026-05-17 11:00:00,H
37,2026-05-17,2026-05-17 14:00:00,2026-05-17 19:00:00,2026-05-17 21:00:00,2026-05-17 22:00:00,2026-05-18 02:00:00,Rayo Vallecano vs Villarreal CF,Estadio de Vallecas,Rayo Vallecano,0.0,2.0,Villarreal CF,0.0,0.0,0.0,0.0,0.0,2025-09-20 08:15:55,REGULAR_SEASON,SCHEDULED,2026-05-17 13:00:00,2026-05-17 12:00:00,2026-05-17 11:00:00,A
37,2026-05-17,2026-05-17 14:00:00,2026-05-17 19:00:00,2026-05-17 21:00:00,2026-05-17 22:00:00,2026-05-18 02:00:00,Real Oviedo vs Deportivo Alavés,Carlos Tartiere,Real Oviedo,1.0,0.0,Deportivo Alavés,0.0,0.0,0.0,0.0,0.0,2025-09-20 08:15:55,REGULAR_SEASON,SCHEDULED,2026-05-17 13:00:00,2026-05-17 12:00:00,2026-05-17 11:00:00,H
37,2026-05-17,2026-05-17 14:00:00,2026-05-17 19:00:00,2026-05-17 21:00:00,2026-05-17 22:00:00,2026-05-18 02:00:00,Real Sociedad vs Valencia CF,Estadio Municipal de Anoeta,Real Sociedad,2.0,0.0,Valencia CF,0.0,0.0,0.0,0.0,0.0,2025-09-20 08:15:55,REGULAR_SEASON,SCHEDULED,2026-05-17 13:00:00,2026-05-17 12:00:00,2026-05-17 11:00:00,H
37,2026-05-17,2026-05-17 14:00:00,2026-05-17 19:00:00,2026-05-17 21:00:00,2026-05-17 22:00:00,2026-05-18 02:00:00,Sevilla FC vs Real Madrid,Ramón Sánchez-Pizjuán,Sevilla FC,0.0,0.0,Real Madrid,0.0,0.0,0.0,0.0,0.0,2025-09-20 08:15:55,REGULAR_SEASON,SCHEDULED,2026-05-17 13:00:00,2026-05-17 12:00:00,2026-05-17 11:00:00,D
38,2026-05-24,2026-05-24 14:00:00,2026-05-24 19:00:00,2026-05-24 21:00:00,2026-05-24 22:00:00,2026-05-25 02:00:00,Deportivo Alavés vs Rayo Vallecano,Mendizorroza,Deportivo Alavés,1.0,0.0,Rayo Vallecano,0.0,0.0,0.0,0.0,0.0,2025-09-20 08:15:55,REGULAR_SEASON,SCHEDULED,2026-05-24 13:00:00,2026-05-24 12:00:00,2026-05-24 11:00:00,H
38,2026-05-24,2026-05-24 14:00:00,2026-05-24 19:00:00,2026-05-24 21:00:00,2026-05-24 22:00:00,2026-05-25 02:00:00,Getafe CF vs CA Osasuna,Estadio Coliseum,Getafe CF,0.0,0.0,CA Osasuna,0.0,0.0,0.0,0.0,0.0,2025-09-20 08:15:55,REGULAR_SEASON,SCHEDULED,2026-05-24 13:00:00,2026-05-24 12:00:00,2026-05-24 11:00:00,D
38,2026-05-24,2026-05-24 14:00:00,2026-05-24 19:00:00,2026-05-24 21:00:00,2026-05-24 22:00:00,2026-05-25 02:00:00,Girona FC vs Elche CF,Municipal de Montilivi,Girona FC,1.0,1.0,Elche CF,0.0,0.0,0.0,0.0,0.0,2025-09-20 08:15:55,REGULAR_SEASON,SCHEDULED,2026-05-24 13:00:00,2026-05-24 12:00:00,2026-05-24 11:00:00,D
38,2026-05-24,2026-05-24 14:00:00,2026-05-24 19:00:00,2026-05-24 21:00:00,2026-05-24 22:00:00,2026-05-25 02:00:00,RC Celta vs Sevilla FC,Estadio Abanca-Balaídos,RC Celta,2.0,2.0,Sevilla FC,0.0,0.0,0.0,0.0,0.0,2025-09-20 08:15:55,REGULAR_SEASON,SCHEDULED,2026-05-24 13:00:00,2026-05-24 12:00:00,2026-05-24 11:00:00,D
38,2026-05-24,2026-05-24 14:00:00,2026-05-24 19:00:00,2026-05-24 21:00:00,2026-05-24 22:00:00,2026-05-25 02:00:00,RCD Espanyol vs Real Sociedad,RCDE Stadium,RCD Espanyol,0.0,0.0,Real Sociedad,0.0,0.0,0.0,0.0,0.0,2025-09-20 08:15:55,REGULAR_SEASON,SCHEDULED,2026-05-24 13:00:00,2026-05-24 12:00:00,2026-05-24 11:00:00,D
38,2026-05-24,2026-05-24 14:00:00,2026-05-24 19:00:00,2026-05-24 21:00:00,2026-05-24 22:00:00,2026-05-25 02:00:00,RCD Mallorca vs Real Oviedo,Estadi Mallorca Son Moix,RCD Mallorca,1.0,0.0,Real Oviedo,0.0,0.0,0.0,0.0,0.0,2025-09-20 08:15:55,REGULAR_SEASON,SCHEDULED,2026-05-24 13:00:00,2026-05-24 12:00:00,2026-05-24 11:00:00,H
38,2026-05-24,2026-05-24 14:00:00,2026-05-24 19:00:00,2026-05-24 21:00:00,2026-05-24 22:00:00,2026-05-25 02:00:00,Real Betis vs Levante UD,Estadio La Cartuja de Sevilla,Real Betis,1.0,1.0,Levante UD,0.0,0.0,0.0,0.0,0.0,2025-09-20 08:15:55,REGULAR_SEASON,SCHEDULED,2026-05-24 13:00:00,2026-05-24 12:00:00,2026-05-24 11:00:00,D
38,2026-05-24,2026-05-24 14:00:00,2026-05-24 19:00:00,2026-05-24 21:00:00,2026-05-24 22:00:00,2026-05-25 02:00:00,Real Madrid vs Athletic Club,Santiago Bernabéu,Real Madrid,0.0,0.0,Athletic Club,0.0,0.0,0.0,0.0,0.0,2025-09-20 08:15:55,REGULAR_SEASON,SCHEDULED,2026-05-24 13:00:00,2026-05-24 12:00:00,2026-05-24 11:00:00,D
38,2026-05-24,2026-05-24 14:00:00,2026-05-24 19:00:00,2026-05-24 21:00:00,2026-05-24 22:00:00,2026-05-25 02:00:00,Valencia CF vs FC Barcelona,Mestalla,Valencia CF,2.0,0.0,FC Barcelona,0.0,0.0,0.0,0.0,0.0,2025-09-20 08:15:55,REGULAR_SEASON,SCHEDULED,2026-05-24 13:00:00,2026-05-24 12:00:00,2026-05-24 11:00:00,H
38,2026-05-24,2026-05-24 14:00:00,2026-05-24 19:00:00,2026-05-24 21:00:00,2026-05-24 22:00:00,2026-05-25 02:00:00,Villarreal CF vs Atlético de Madrid,Estadio de la Cerámica,Villarreal CF,3.0,0.0,Atlético de Madrid,0.0,0.0,0.0,0.0,0.0,2025-09-20 08:15:55,REGULAR_SEASON,SCHEDULED,2026-05-24 13:00:00,2026-05-24 12:00:00,2026-05-24 11:00:00,H
